Production Order No.,Line No.,Item No.,Quantity,Unit of Measure,Location Code,Bin Code,EntryType,Date Time,User,Status,Error,Error Message
P00_G1251_050425,463000,PC,13,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,464000,J31090138,13,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,465000,KG,13,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,466000,P15_J31090142_050425,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,467000,G1197,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,468000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,469000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,470000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,471000,H221083,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,472000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,473000,H224655,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,474000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,475000,J31090142,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,476000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,477000,P15_J31090155_050425,50,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,478000,G1243,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,479000,KG,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,480000,H221050,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,481000,PC,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,482000,H221086,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,483000,PC,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,484000,H224655,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,485000,PC,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,486000,J31090155,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,487000,KG,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,488000,P15_J31090160_050425,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,489000,G1268,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,490000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,491000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,492000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,493000,H221085,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,494000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,495000,H224655,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,496000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,497000,J31090160,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,498000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,499000,P15_J31090163_050425,15,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,500000,G1176,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,501000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,502000,H121021,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,503000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,504000,H221050,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,505000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,506000,H224655,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,507000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,508000,J31090163,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,509000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,510000,P15_J31090164_050425,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,511000,G1249,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,512000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,513000,H221003,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,514000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,515000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,516000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,517000,H224655,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,518000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,519000,J31090164,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,520000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,521000,P15_J31090196_050425,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,522000,G1266,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,523000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,524000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,525000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,526000,H221084,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,527000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,528000,H224655,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,529000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,530000,J31090196,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,531000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,532000,P15_J31090221_050425,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,533000,G1224,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,534000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,535000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,536000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,537000,H221085,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,538000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,539000,H224655,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,540000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,541000,J31090221,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,542000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,543000,P15_J31090240_050425,20,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,544000,G1194,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,545000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,546000,H221050,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,547000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,548000,H221084,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,549000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,550000,H224655,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,551000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,552000,J31090240,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,553000,KG,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,554000,P15_J31090242_050425,90,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,555000,G1336,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,556000,KG,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,557000,H221022,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,558000,PC,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,559000,H221050,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,560000,PC,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,561000,H224655,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,562000,PC,18,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,563000,J31090242,18,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,564000,KG,18,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,565000,P15_J31090258_050425,15,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,566000,G1211,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,567000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,568000,H121021,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,569000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,570000,H221050,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,571000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,572000,H224655,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,573000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,574000,J31090258,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,575000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,576000,P15_J31100100_050425,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,577000,G1536,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,578000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,579000,H221087,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,580000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,581000,J31100100,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,582000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,583000,P15_J31100103_050425,24,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,584000,G5504,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,585000,KG,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,586000,H221050,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,587000,PC,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,588000,H221087,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,589000,PC,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,590000,J31100103,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,591000,KG,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,592000,P15_J31100107_050425,12,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,593000,G5502,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,594000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,595000,H221050,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,596000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,597000,H221083,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,598000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,599000,J31100107,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,600000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,601000,P15_J31100118_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,602000,G1484,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,603000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,604000,H121029,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,605000,MTR,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,606000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,607000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,608000,J31100118,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,609000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,610000,P15_J31100119_050425,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,611000,G1481,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,612000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,613000,H221003,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,614000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,615000,J31100119,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,616000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,617000,P15_J31100120_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,618000,G1482,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,619000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,620000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,621000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,622000,H221084,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,623000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,624000,J31100120,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,625000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,626000,P15_J31100124_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,627000,G5501,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,628000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,629000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,630000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,631000,H221084,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,632000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,633000,J31100124,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,634000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,635000,P15_J31100126_050425,12,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,636000,G1589,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,637000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,638000,H221050,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,639000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,640000,H221086,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,641000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,642000,J31100126,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,643000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,644000,P15_J31100130_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,645000,G5512,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,646000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,647000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,648000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,649000,H221084,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,650000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,651000,J31100130,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,652000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,653000,P15_J31100168_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,654000,G1457,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,655000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,656000,H121029,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,657000,MTR,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,658000,H221050,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,659000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,660000,J31100168,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,661000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,662000,P15_J31100169_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,663000,G1507,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,664000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,665000,H221003,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,666000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,667000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,668000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,669000,J31100169,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,670000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,671000,P15_J31100193_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,672000,G1476,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,673000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,674000,H121016,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,675000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,676000,H221050,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,677000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,678000,J31100193,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,679000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,680000,P15_J31100207_050425,40,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,681000,G1586,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,682000,KG,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,683000,H221050,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,684000,PC,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,685000,H221085,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,686000,PC,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,687000,J31100207,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,688000,KG,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,689000,P15_J31100272_050425,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,690000,G1590,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,691000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,692000,H221050,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,693000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,694000,H221084,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,695000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
